Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[188]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::max_size() const [188]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&) [197]
[189]    0.0    0.00    0.00       9         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::get_allocator() const [189]
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_Node_allocator() const [190]
                0.00    0.00       9/9           std::allocator<std::pair<unsigned int const, int> >::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >(std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > > const&) [192]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::get_allocator() const [189]
[190]    0.0    0.00    0.00       9         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_Node_allocator() const [190]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<unsigned int const, int> >, std::pair<unsigned int const, int> const&) [66]
[191]    0.0    0.00    0.00       9         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::size() const [191]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::get_allocator() const [189]
[192]    0.0    0.00    0.00       9         std::allocator<std::pair<unsigned int const, int> >::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >(std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > > const&) [192]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::new_allocator() [186]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&) [197]
[193]    0.0    0.00    0.00       9         std::allocator<std::pair<unsigned int const, int> >::~allocator() [193]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::~new_allocator() [187]
-----------------------------------------------
                0.00    0.00       9/9           std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::insert(std::_Rb_tree_iterator<std::pair<unsigned int const, int> >, std::pair<unsigned int const, int> const&) [65]
[194]    0.0    0.00    0.00       9         std::_Rb_tree_const_iterator<std::pair<unsigned int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<unsigned int const, int> > const&) [194]
-----------------------------------------------
                0.00    0.00       9/9           std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::operator[](unsigned int const&) [2]
[195]    0.0    0.00    0.00       9         std::pair<unsigned int const, int>::pair(unsigned int const&, int const&) [195]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&) [197]
[196]    0.0    0.00    0.00       9         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_node() [196]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::allocate(unsigned long, void const*) [184]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<unsigned int const, int> const&) [73]
[197]    0.0    0.00    0.00       9         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&) [197]
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_node() [196]
                0.00    0.00       9/9           std::pair<unsigned int const, int>* std::__addressof<std::pair<unsigned int const, int> >(std::pair<unsigned int const, int>&) [198]
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::get_allocator() const [189]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::construct(std::pair<unsigned int const, int>*, std::pair<unsigned int const, int> const&) [185]
                0.00    0.00       9/9           std::allocator<std::pair<unsigned int const, int> >::~allocator() [193]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&) [197]
[198]    0.0    0.00    0.00       9         std::pair<unsigned int const, int>* std::__addressof<std::pair<unsigned int const, int> >(std::pair<unsigned int const, int>&) [198]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::difference_type __gnu_cxx::operator-<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&, __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&) [211]
[199]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::base() const [199]
-----------------------------------------------
                0.00    0.00       2/6           __gnu_cxx::new_allocator<yfs_client::dir>::allocate(unsigned long, void const*) [210]
                0.00    0.00       4/6           __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::max_size(std::allocator<yfs_client::dir> const&) [202]
[200]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<yfs_client::dir>::max_size() const [200]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[201]    0.0    0.00    0.00       6         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator() [201]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::max_size() const [205]
[202]    0.0    0.00    0.00       4         __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::max_size(std::allocator<yfs_client::dir> const&) [202]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<yfs_client::dir>::max_size() const [200]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::end() [215]
                0.00    0.00       2/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::begin() [216]
[203]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::__normal_iterator(yfs_client::dir* const&) [203]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::max_size() const [205]
[204]    0.0    0.00    0.00       4         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator() const [204]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_check_len(unsigned long, char const*) const [212]
[205]    0.0    0.00    0.00       4         std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::max_size() const [205]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::max_size(std::allocator<yfs_client::dir> const&) [202]
                0.00    0.00       4/4           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator() const [204]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [207]
[206]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [206]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl(std::less<std::string> const&, std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [208]
[207]    0.0    0.00    0.00       3         std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [207]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [206]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree(std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > > const&) [60]
[208]    0.0    0.00    0.00       3         std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl(std::less<std::string> const&, std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [208]
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&) [207]
                0.00    0.00       3/86023       std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [124]
-----------------------------------------------
                0.00    0.00       1/2           yfs_client::yfs_client() [62]
                0.00    0.00       1/2           yfs_client::mkdir(unsigned long long, char const*, unsigned int, unsigned long long&) [54]
[209]    0.0    0.00    0.00       2         yfs_client::dir::dir(unsigned long long) [209]
                0.00    0.00       2/86020       std::map<std::string, unsigned long long, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::map() [130]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_allocate(unsigned long) [213]
[210]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<yfs_client::dir>::allocate(unsigned long, void const*) [210]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<yfs_client::dir>::max_size() const [200]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[211]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::difference_type __gnu_cxx::operator-<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&, __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&) [211]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::base() const [199]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[212]    0.0    0.00    0.00       2         std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_check_len(unsigned long, char const*) const [212]
                0.00    0.00       8/245774      std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::size() const [98]
                0.00    0.00       4/4           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::max_size() const [205]
                0.00    0.00       2/2           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [218]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[213]    0.0    0.00    0.00       2         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_allocate(unsigned long) [213]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<yfs_client::dir>::allocate(unsigned long, void const*) [210]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[214]    0.0    0.00    0.00       2         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_deallocate(yfs_client::dir*, unsigned long) [214]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<yfs_client::dir>::deallocate(yfs_client::dir*, unsigned long) [234]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::push_back(yfs_client::dir const&) [57]
[215]    0.0    0.00    0.00       2         std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::end() [215]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::__normal_iterator(yfs_client::dir* const&) [203]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&) [56]
[216]    0.0    0.00    0.00       2         std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::begin() [216]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::__normal_iterator(yfs_client::dir* const&) [203]
-----------------------------------------------
                0.00    0.00       1/2           void std::_Destroy_aux<false>::__destroy<yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*) [74]
                0.00    0.00       1/2           yfs_client::dir* std::__uninitialized_copy<false>::__uninit_copy<yfs_client::dir*, yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*, yfs_client::dir*) [68]
[217]    0.0    0.00    0.00       2         yfs_client::dir* std::__addressof<yfs_client::dir>(yfs_client::dir&) [217]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_check_len(unsigned long, char const*) const [212]
[218]    0.0    0.00    0.00       2         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [218]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [315]
[219]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN10yfs_clientC2Ev [219]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [224]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [315]
[220]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13extent_clientC2Ev [220]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [225]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [315]
[221]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13extent_serverC2Ev [221]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [227]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [315]
[222]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4diskC2Ev [222]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [228]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [315]
[223]    0.0    0.00    0.00       1         _GLOBAL__sub_I_myid [223]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [226]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN10yfs_clientC2Ev [219]
[224]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [224]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN13extent_clientC2Ev [220]
[225]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [225]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_myid [223]
[226]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [226]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN13extent_serverC2Ev [221]
[227]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [227]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4diskC2Ev [222]
[228]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [228]
-----------------------------------------------
                0.00    0.00       1/1           inode_manager::inode_manager() [232]
[229]    0.0    0.00    0.00       1         block_manager::block_manager() [229]
                0.00    0.00   31733/142325      block_manager::freeNode::freeNode(unsigned int) [111]
                0.00    0.00       1/1           std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::map() [241]
                0.00    0.00       1/1           disk::disk() [233]
-----------------------------------------------
                0.00    0.00       1/1           yfs_client::yfs_client() [62]
[230]    0.0    0.00    0.00       1         extent_client::extent_client() [230]
                0.00    0.00       1/1           extent_server::extent_server() [231]
-----------------------------------------------
                0.00    0.00       1/1           extent_client::extent_client() [230]
[231]    0.0    0.00    0.00       1         extent_server::extent_server() [231]
                0.00    0.00       1/1           inode_manager::inode_manager() [232]
-----------------------------------------------
                0.00    0.00       1/1           extent_server::extent_server() [231]
[232]    0.0    0.00    0.00       1         inode_manager::inode_manager() [232]
                0.00    0.00    1023/13311       inode_manager::freeNode::freeNode(unsigned int) [167]
                0.00    0.00       1/1           block_manager::block_manager() [229]
                0.00    0.00       1/49154       inode_manager::put_inode(unsigned int, inode*) [152]
-----------------------------------------------
                0.00    0.00       1/1           block_manager::block_manager() [229]
[233]    0.0    0.00    0.00       1         disk::disk() [233]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_deallocate(yfs_client::dir*, unsigned long) [214]
[234]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<yfs_client::dir>::deallocate(yfs_client::dir*, unsigned long) [234]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<yfs_client::dir>::allocator() [237]
[235]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<yfs_client::dir>::new_allocator() [235]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::allocator() [238]
[236]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::new_allocator() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_impl::_Vector_impl() [239]
[237]    0.0    0.00    0.00       1         std::allocator<yfs_client::dir>::allocator() [237]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<yfs_client::dir>::new_allocator() [235]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_Rb_tree_impl() [245]
[238]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::allocator() [238]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::new_allocator() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_base() [240]
[239]    0.0    0.00    0.00       1         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_impl::_Vector_impl() [239]
                0.00    0.00       1/1           std::allocator<yfs_client::dir>::allocator() [237]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::vector() [243]
[240]    0.0    0.00    0.00       1         std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_base() [240]
                0.00    0.00       1/1           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_impl::_Vector_impl() [239]
-----------------------------------------------
                0.00    0.00       1/1           block_manager::block_manager() [229]
[241]    0.0    0.00    0.00       1         std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::map() [241]
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree() [247]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_unique(std::pair<unsigned int const, int> const&) [78]
[242]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_iterator<std::pair<unsigned int const, int> >, bool>::pair(std::_Rb_tree_iterator<std::pair<unsigned int const, int> > const&, bool const&) [242]
-----------------------------------------------
                0.00    0.00       1/1           yfs_client::yfs_client() [62]
[243]    0.0    0.00    0.00       1         std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::vector() [243]
                0.00    0.00       1/1           std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_Vector_base() [240]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_Rb_tree_impl() [245]
[244]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_M_initialize() [244]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree() [247]
[245]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_Rb_tree_impl() [245]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::allocator() [238]
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_M_initialize() [244]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_unique(std::pair<unsigned int const, int> const&) [78]
[246]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::begin() [246]
                0.00    0.00       1/442379      std::_Rb_tree_iterator<std::pair<unsigned int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned int const, int> >*) [89]
-----------------------------------------------
                0.00    0.00       1/1           std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::map() [241]
[247]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree() [247]
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_Rb_tree_impl<std::less<unsigned int>, false>::_Rb_tree_impl() [245]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
